date,sender,emoji,unicode
2024-06-18,Mariam,:melting_face:,U+1FAE0
2024-06-18,Mariam,:heart_suit:,U+2665
2024-06-18,Mariam,:heart_hands:,U+1FAF6
2024-06-18,Mariam,🏼,U+1F3FC
2024-06-18,Mariam,:heart_suit:,U+2665
2024-06-18,Mariam,:melting_face:,U+1FAE0
2024-06-18,Mariam,:melting_face:,U+1FAE0
2024-06-18,Mariam,:melting_face:,U+1FAE0
2024-06-18,Mariam,😂,U+1F602
2024-06-18,Mariam,😂,U+1F602
2024-06-18,Mariam,😂,U+1F602
2024-06-18,Mariam,😒,U+1F612
2024-06-18,Mariam,😒,U+1F612
2024-06-18,Mariam,😒,U+1F612
2024-06-18,Rio,🌙,U+1F319
2024-06-18,Rio,✨,U+2728
2024-06-18,Rio,💛,U+1F49B
2024-06-18,Rio,🌙,U+1F319
2024-06-18,Rio,:heart_suit:,U+2665
2024-06-18,Rio,🥰,U+1F970
2024-06-18,Rio,🥰,U+1F970
2024-06-18,Rio,🥰,U+1F970
2024-06-18,Rio,:smiling_face:,U+263A
2024-06-18,Rio,🥺,U+1F97A
2024-06-18,Rio,😂,U+1F602
2024-06-18,Rio,😅,U+1F605
2024-06-18,Rio,✨,U+2728
2024-06-18,Rio,🥺,U+1F97A
2024-06-18,Rio,🥺,U+1F97A
2024-06-18,Rio,🥺,U+1F97A
2024-06-18,Rio,👌,U+1F44C
2024-06-18,Rio,🏻,U+1F3FB
2024-06-18,Rio,💪,U+1F4AA
2024-06-18,Rio,🏻,U+1F3FB
2024-06-18,Rio,😌,U+1F60C
2024-06-18,Rio,😂,U+1F602
2024-06-18,Rio,✨,U+2728
2024-06-18,Rio,😍,U+1F60D
2024-06-18,Rio,🥲,U+1F972
2024-06-18,Rio,🏧,U+1F3E7
2024-06-18,Rio,😂,U+1F602
2024-06-18,Rio,😂,U+1F602
2024-06-18,Rio,😅,U+1F605
2024-06-18,Rio,😳,U+1F633
2024-06-18,Rio,:melting_face:,U+1FAE0
2024-06-18,Rio,:melting_face:,U+1FAE0
2024-06-18,Rio,🥰,U+1F970
2024-06-18,Rio,🥰,U+1F970
2024-06-18,Rio,🥰,U+1F970
2024-06-18,Rio,🥰,U+1F970
2024-06-18,Rio,:smiling_face:,U+263A
2024-06-19,Mariam,🥺,U+1F97A
2024-06-19,Mariam,:heart_suit:,U+2665
2024-06-19,Mariam,🥺,U+1F97A
2024-06-19,Mariam,😌,U+1F60C
2024-06-19,Mariam,🥰,U+1F970
2024-06-19,Mariam,🥰,U+1F970
2024-06-19,Mariam,🥰,U+1F970
2024-06-19,Mariam,😰,U+1F630
2024-06-19,Mariam,🥰,U+1F970
2024-06-19,Rio,:heart_suit:,U+2665
2024-06-19,Rio,:smiling_face:,U+263A
2024-06-19,Rio,🥰,U+1F970
2024-06-19,Rio,☀,U+2600
2024-06-19,Rio,☀,U+2600
2024-06-19,Rio,☀,U+2600
2024-06-19,Rio,:smiling_face:,U+263A
2024-06-19,Rio,:smiling_face:,U+263A
2024-06-19,Rio,✨,U+2728
2024-06-19,Rio,😍,U+1F60D
2024-06-20,Mariam,:heart_suit:,U+2665
2024-06-20,Mariam,:heart_suit:,U+2665
2024-06-20,Mariam,:heart_suit:,U+2665
2024-06-20,Mariam,🥺,U+1F97A
2024-06-20,Mariam,🥺,U+1F97A
2024-06-20,Mariam,🥺,U+1F97A
2024-06-20,Mariam,🥺,U+1F97A
2024-06-20,Mariam,😌,U+1F60C
2024-06-20,Rio,😬,U+1F62C
2024-06-20,Rio,😂,U+1F602
2024-06-20,Rio,😅,U+1F605
2024-06-20,Rio,:heart_suit:,U+2665
2024-06-20,Rio,🌙,U+1F319
2024-06-20,Rio,😂,U+1F602
2024-06-21,Mariam,🥲,U+1F972
2024-06-21,Mariam,😂,U+1F602
2024-06-21,Mariam,😂,U+1F602
2024-06-21,Mariam,😅,U+1F605
2024-06-21,Mariam,🥰,U+1F970
2024-06-21,Mariam,🥰,U+1F970
2024-06-21,Mariam,🌪,U+1F32A
2024-06-21,Mariam,🌪,U+1F32A
2024-06-21,Mariam,😰,U+1F630
2024-06-21,Mariam,😰,U+1F630
2024-06-21,Mariam,😰,U+1F630
2024-06-21,Mariam,🥰,U+1F970
2024-06-21,Mariam,🥰,U+1F970
2024-06-21,Mariam,🥰,U+1F970
2024-06-21,Mariam,🥰,U+1F970
2024-06-21,Mariam,🥺,U+1F97A
2024-06-21,Mariam,🥺,U+1F97A
2024-06-21,Mariam,🥺,U+1F97A
2024-06-21,Mariam,:heart_suit:,U+2665
2024-06-21,Mariam,:saluting_face:,U+1FAE1
2024-06-21,Mariam,😂,U+1F602
2024-06-21,Mariam,😂,U+1F602
2024-06-21,Mariam,😰,U+1F630
2024-06-21,Rio,😂,U+1F602
2024-06-21,Rio,👌,U+1F44C
2024-06-21,Rio,🏻,U+1F3FB
2024-06-21,Rio,😍,U+1F60D
2024-06-21,Rio,😍,U+1F60D
2024-06-21,Rio,😍,U+1F60D
2024-06-21,Rio,😍,U+1F60D
2024-06-21,Rio,😍,U+1F60D
2024-06-21,Rio,😍,U+1F60D
2024-06-21,Rio,🚀,U+1F680
2024-06-21,Rio,🚀,U+1F680
2024-06-21,Rio,🚀,U+1F680
2024-06-21,Rio,🚀,U+1F680
2024-06-21,Rio,🥰,U+1F970
2024-06-21,Rio,🥰,U+1F970
2024-06-21,Rio,:heart_suit:,U+2665
2024-06-21,Rio,:face_holding_back_tears:,U+1F979
2024-06-21,Rio,:face_holding_back_tears:,U+1F979
2024-06-21,Rio,:face_holding_back_tears:,U+1F979
2024-06-21,Rio,🥺,U+1F97A
2024-06-23,Rio,:melting_face:,U+1FAE0
2024-06-23,Rio,:melting_face:,U+1FAE0
2024-06-23,Rio,:melting_face:,U+1FAE0
2024-06-23,Rio,:melting_face:,U+1FAE0
2024-06-23,Rio,:melting_face:,U+1FAE0
2024-06-23,Rio,:melting_face:,U+1FAE0
2024-06-23,Rio,:melting_face:,U+1FAE0
2024-06-23,Rio,😍,U+1F60D
2024-06-24,Mariam,😂,U+1F602
2024-06-24,Mariam,😂,U+1F602
2024-06-24,Mariam,😂,U+1F602
2024-06-25,Mariam,:face_with_peeking_eye:,U+1FAE3
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,😂,U+1F602
2024-06-25,Mariam,😂,U+1F602
2024-06-25,Mariam,🙃,U+1F643
2024-06-25,Mariam,🙃,U+1F643
2024-06-25,Mariam,🥰,U+1F970
2024-06-25,Mariam,🧐,U+1F9D0
2024-06-25,Mariam,🧐,U+1F9D0
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,🙃,U+1F643
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Mariam,:heart_suit:,U+2665
2024-06-25,Rio,☀,U+2600
2024-06-25,Rio,:heart_suit:,U+2665
2024-06-25,Rio,:heart_suit:,U+2665
2024-06-25,Rio,:heart_suit:,U+2665
2024-06-25,Rio,:heart_suit:,U+2665
2024-06-25,Rio,:heart_suit:,U+2665
2024-06-25,Rio,:heart_suit:,U+2665
2024-06-25,Rio,:heart_suit:,U+2665
2024-06-25,Rio,:smiling_face:,U+263A
2024-06-25,Rio,🥰,U+1F970
2024-06-25,Rio,🙃,U+1F643
2024-06-25,Rio,😬,U+1F62C
2024-06-25,Rio,:smiling_face:,U+263A
2024-06-25,Rio,🌙,U+1F319
2024-06-25,Rio,🪐,U+1FA90
2024-06-25,Rio,💛,U+1F49B
2024-06-25,Rio,:heart_suit:,U+2665
2024-06-25,Rio,:heart_suit:,U+2665
2024-06-25,Rio,:heart_suit:,U+2665
2024-06-26,Mariam,:heart_suit:,U+2665
2024-06-26,Mariam,🥰,U+1F970
2024-06-26,Mariam,:heart_suit:,U+2665
2024-06-26,Mariam,🥰,U+1F970
2024-06-26,Mariam,🤝,U+1F91D
2024-06-26,Mariam,😂,U+1F602
2024-06-26,Mariam,😂,U+1F602
2024-06-26,Mariam,😂,U+1F602
2024-06-26,Mariam,😂,U+1F602
2024-06-26,Mariam,:melting_face:,U+1FAE0
2024-06-26,Mariam,😂,U+1F602
2024-06-26,Mariam,😂,U+1F602
2024-06-26,Mariam,😂,U+1F602
2024-06-26,Mariam,🥵,U+1F975
2024-06-26,Mariam,🥰,U+1F970
2024-06-26,Mariam,🥺,U+1F97A
2024-06-26,Mariam,😅,U+1F605
2024-06-26,Mariam,💛,U+1F49B
2024-06-26,Mariam,🥜,U+1F95C
2024-06-26,Rio,☀,U+2600
2024-06-26,Rio,✨,U+2728
2024-06-26,Rio,:smiling_face:,U+263A
2024-06-26,Rio,☀,U+2600
2024-06-26,Rio,☀,U+2600
2024-06-26,Rio,☀,U+2600
2024-06-26,Rio,😍,U+1F60D
2024-06-26,Rio,🤤,U+1F924
2024-06-26,Rio,:heart_suit:,U+2665
2024-06-26,Rio,:melting_face:,U+1FAE0
2024-06-26,Rio,:melting_face:,U+1FAE0
2024-06-26,Rio,:melting_face:,U+1FAE0
2024-06-26,Rio,:smiling_face:,U+263A
2024-06-26,Rio,😬,U+1F62C
2024-06-26,Rio,🪐,U+1FA90
2024-06-26,Rio,🙃,U+1F643
2024-06-26,Rio,🙃,U+1F643
2024-06-26,Rio,:melting_face:,U+1FAE0
2024-06-26,Rio,💛,U+1F49B
2024-06-26,Rio,😔,U+1F614
2024-06-26,Rio,☀,U+2600
2024-06-26,Rio,🥰,U+1F970
2024-06-26,Rio,🥰,U+1F970
2024-06-26,Rio,😅,U+1F605
2024-06-26,Rio,💛,U+1F49B
2024-06-27,Mariam,:heart_suit:,U+2665
2024-06-27,Mariam,🥜,U+1F95C
2024-06-27,Mariam,😂,U+1F602
2024-06-27,Mariam,😂,U+1F602
2024-06-27,Mariam,🥺,U+1F97A
2024-06-27,Mariam,🥺,U+1F97A
2024-06-27,Mariam,🥺,U+1F97A
2024-06-27,Mariam,🥺,U+1F97A
2024-06-27,Mariam,😂,U+1F602
2024-06-27,Mariam,😂,U+1F602
2024-06-27,Mariam,:face_with_peeking_eye:,U+1FAE3
2024-06-27,Mariam,🥺,U+1F97A
2024-06-27,Mariam,😬,U+1F62C
2024-06-27,Mariam,😬,U+1F62C
2024-06-27,Rio,🪐,U+1FA90
2024-06-27,Rio,:heart_suit:,U+2665
2024-06-27,Rio,🌙,U+1F319
2024-06-27,Rio,👌,U+1F44C
2024-06-27,Rio,🏻,U+1F3FB
2024-06-27,Rio,😬,U+1F62C
2024-06-27,Rio,:smiling_face:,U+263A
2024-06-27,Rio,🤦,U+1F926
2024-06-27,Rio,🏻,U+1F3FB
2024-06-27,Rio,😭,U+1F62D
2024-06-27,Rio,😂,U+1F602
2024-06-27,Rio,😂,U+1F602
2024-06-27,Rio,😭,U+1F62D
2024-06-27,Rio,😂,U+1F602
2024-06-27,Rio,🥲,U+1F972
2024-06-27,Rio,😅,U+1F605
2024-06-27,Rio,😂,U+1F602
2024-06-27,Rio,😂,U+1F602
2024-06-27,Rio,😂,U+1F602
2024-06-27,Rio,🥺,U+1F97A
2024-06-27,Rio,🥰,U+1F970
2024-06-27,Rio,😌,U+1F60C
2024-06-27,Rio,:heart_suit:,U+2665
2024-06-27,Rio,😬,U+1F62C
2024-06-27,Rio,💛,U+1F49B
2024-06-27,Rio,:smiling_face:,U+263A
2024-06-27,Rio,🥰,U+1F970
2024-06-27,Rio,😬,U+1F62C
2024-06-28,Mariam,🥺,U+1F97A
2024-06-28,Mariam,🥺,U+1F97A
2024-06-28,Mariam,💛,U+1F49B
2024-06-28,Mariam,:heart_hands:,U+1FAF6
2024-06-28,Mariam,🏼,U+1F3FC
2024-06-28,Mariam,😂,U+1F602
2024-06-28,Mariam,🪐,U+1FA90
2024-06-28,Mariam,🤝,U+1F91D
2024-06-28,Mariam,🤝,U+1F91D
2024-06-28,Mariam,🤝,U+1F91D
2024-06-28,Mariam,💛,U+1F49B
2024-06-28,Mariam,🥜,U+1F95C
2024-06-28,Mariam,💛,U+1F49B
2024-06-28,Mariam,😌,U+1F60C
2024-06-28,Mariam,😌,U+1F60C
2024-06-28,Mariam,😌,U+1F60C
2024-06-28,Mariam,😂,U+1F602
2024-06-28,Mariam,😂,U+1F602
2024-06-28,Mariam,😂,U+1F602
2024-06-28,Mariam,😂,U+1F602
2024-06-28,Mariam,😂,U+1F602
2024-06-28,Mariam,😂,U+1F602
2024-06-28,Mariam,😌,U+1F60C
2024-06-28,Mariam,😂,U+1F602
2024-06-28,Mariam,😂,U+1F602
2024-06-28,Mariam,💛,U+1F49B
2024-06-28,Mariam,🥜,U+1F95C
2024-06-28,Rio,🪐,U+1FA90
2024-06-28,Rio,☀,U+2600
2024-06-28,Rio,😌,U+1F60C
2024-06-28,Rio,✨,U+2728
2024-06-28,Rio,🥜,U+1F95C
2024-06-28,Rio,💛,U+1F49B
2024-06-28,Rio,🧹,U+1F9F9
2024-06-28,Rio,😂,U+1F602
2024-06-28,Rio,😂,U+1F602
2024-06-28,Rio,🥺,U+1F97A
2024-06-28,Rio,🥺,U+1F97A
2024-06-28,Rio,🥺,U+1F97A
2024-06-28,Rio,:heart_suit:,U+2665
2024-06-28,Rio,😂,U+1F602
2024-06-28,Rio,😂,U+1F602
2024-06-28,Rio,🚀,U+1F680
2024-06-28,Rio,:smiling_face:,U+263A
2024-06-29,Mariam,💛,U+1F49B
2024-06-29,Mariam,🥜,U+1F95C
2024-06-29,Mariam,⚡,U+26A1
2024-06-29,Mariam,😭,U+1F62D
2024-06-29,Mariam,💛,U+1F49B
2024-06-29,Mariam,🥰,U+1F970
2024-06-29,Mariam,:heart_hands:,U+1FAF6
2024-06-29,Mariam,🏼,U+1F3FC
2024-06-29,Mariam,💛,U+1F49B
2024-06-29,Mariam,💛,U+1F49B
2024-06-29,Mariam,🥜,U+1F95C
2024-06-29,Rio,😌,U+1F60C
2024-06-29,Rio,🪐,U+1FA90
2024-06-29,Rio,🥜,U+1F95C
2024-06-29,Rio,💛,U+1F49B
2024-06-29,Rio,💛,U+1F49B
2024-06-29,Rio,🥜,U+1F95C
2024-06-29,Rio,🥺,U+1F97A
2024-06-29,Rio,:heart_suit:,U+2665
2024-06-29,Rio,🥜,U+1F95C
2024-06-29,Rio,💛,U+1F49B
2024-06-29,Rio,💛,U+1F49B
2024-06-29,Rio,✨,U+2728
2024-06-29,Rio,😂,U+1F602
2024-06-29,Rio,:smiling_face:,U+263A
2024-06-29,Rio,☀,U+2600
2024-06-29,Rio,💛,U+1F49B
2024-06-29,Rio,🙃,U+1F643
2024-06-29,Rio,:heart_suit:,U+2665
2024-06-29,Rio,🥰,U+1F970
2024-06-29,Rio,🌙,U+1F319
2024-06-29,Rio,😚,U+1F61A
2024-06-30,Mariam,💛,U+1F49B
2024-06-30,Mariam,🥜,U+1F95C
2024-06-30,Mariam,😔,U+1F614
2024-06-30,Mariam,⚡,U+26A1
2024-06-30,Mariam,💛,U+1F49B
2024-06-30,Mariam,💛,U+1F49B
2024-06-30,Mariam,💛,U+1F49B
2024-06-30,Mariam,💛,U+1F49B
2024-06-30,Mariam,💛,U+1F49B
2024-06-30,Mariam,💛,U+1F49B
2024-06-30,Mariam,🥜,U+1F95C
2024-06-30,Mariam,🥜,U+1F95C
2024-06-30,Mariam,:heart_hands:,U+1FAF6
2024-06-30,Mariam,🏼,U+1F3FC
2024-06-30,Mariam,😇,U+1F607
2024-06-30,Mariam,😇,U+1F607
2024-06-30,Mariam,😇,U+1F607
2024-06-30,Mariam,💛,U+1F49B
2024-06-30,Mariam,💛,U+1F49B
2024-06-30,Mariam,😂,U+1F602
2024-06-30,Mariam,😂,U+1F602
2024-06-30,Mariam,😂,U+1F602
2024-06-30,Mariam,😭,U+1F62D
2024-06-30,Mariam,🥰,U+1F970
2024-06-30,Mariam,😭,U+1F62D
2024-06-30,Mariam,💛,U+1F49B
2024-06-30,Rio,☀,U+2600
2024-06-30,Rio,💛,U+1F49B
2024-06-30,Rio,🥜,U+1F95C
2024-06-30,Rio,✅,U+2705
2024-06-30,Rio,🥜,U+1F95C
2024-06-30,Rio,✨,U+2728
2024-06-30,Rio,:smiling_face:,U+263A
2024-06-30,Rio,☀,U+2600
2024-06-30,Rio,😌,U+1F60C
2024-07-01,Mariam,🔥,U+1F525
2024-07-01,Mariam,💛,U+1F49B
2024-07-01,Mariam,🔥,U+1F525
2024-07-01,Mariam,💛,U+1F49B
2024-07-01,Mariam,🔥,U+1F525
2024-07-01,Mariam,💛,U+1F49B
2024-07-01,Mariam,🥲,U+1F972
2024-07-01,Mariam,🥲,U+1F972
2024-07-01,Mariam,🥲,U+1F972
2024-07-01,Mariam,:heart_suit:,U+2665
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,:heart_suit:,U+2665
2024-07-01,Mariam,🥺,U+1F97A
2024-07-01,Mariam,🥲,U+1F972
2024-07-01,Mariam,🥲,U+1F972
2024-07-01,Mariam,🥲,U+1F972
2024-07-01,Mariam,😎,U+1F60E
2024-07-01,Mariam,😎,U+1F60E
2024-07-01,Mariam,😎,U+1F60E
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😎,U+1F60E
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,😂,U+1F602
2024-07-01,Mariam,🥺,U+1F97A
2024-07-01,Mariam,😭,U+1F62D
2024-07-01,Mariam,:heart_suit:,U+2665
2024-07-01,Rio,☀,U+2600
2024-07-01,Rio,💛,U+1F49B
2024-07-01,Rio,🤤,U+1F924
2024-07-01,Rio,😭,U+1F62D
2024-07-01,Rio,😭,U+1F62D
2024-07-01,Rio,😭,U+1F62D
2024-07-01,Rio,😭,U+1F62D
2024-07-01,Rio,🥲,U+1F972
2024-07-01,Rio,🥲,U+1F972
2024-07-01,Rio,🥲,U+1F972
2024-07-01,Rio,🥲,U+1F972
2024-07-01,Rio,🥲,U+1F972
2024-07-01,Rio,🥲,U+1F972
2024-07-01,Rio,🥲,U+1F972
2024-07-01,Rio,🥲,U+1F972
2024-07-01,Rio,🥲,U+1F972
2024-07-01,Rio,🥲,U+1F972
2024-07-01,Rio,🥲,U+1F972
2024-07-01,Rio,🥲,U+1F972
2024-07-01,Rio,😅,U+1F605
2024-07-01,Rio,:heart_suit:,U+2665
2024-07-01,Rio,😂,U+1F602
2024-07-01,Rio,😂,U+1F602
2024-07-01,Rio,😂,U+1F602
2024-07-01,Rio,😂,U+1F602
2024-07-01,Rio,:heart_hands:,U+1FAF6
2024-07-01,Rio,🏻,U+1F3FB
2024-07-01,Rio,😅,U+1F605
2024-07-01,Rio,:smiling_face:,U+263A
2024-07-01,Rio,🥲,U+1F972
2024-07-01,Rio,🥲,U+1F972
2024-07-01,Rio,🌅,U+1F305
2024-07-01,Rio,:smiling_face:,U+263A
2024-07-01,Rio,😂,U+1F602
2024-07-01,Rio,😂,U+1F602
2024-07-01,Rio,🥺,U+1F97A
2024-07-01,Rio,👋,U+1F44B
2024-07-01,Rio,🏻,U+1F3FB
2024-07-01,Rio,🌙,U+1F319
2024-07-01,Rio,💛,U+1F49B
2024-07-01,Rio,🥜,U+1F95C
2024-07-02,Mariam,😂,U+1F602
2024-07-02,Mariam,😌,U+1F60C
2024-07-02,Mariam,🤨,U+1F928
2024-07-02,Mariam,💛,U+1F49B
2024-07-02,Mariam,💛,U+1F49B
2024-07-02,Mariam,💛,U+1F49B
2024-07-02,Mariam,😂,U+1F602
2024-07-02,Mariam,😂,U+1F602
2024-07-02,Mariam,😂,U+1F602
2024-07-02,Mariam,😂,U+1F602
2024-07-02,Mariam,😂,U+1F602
2024-07-02,Mariam,😂,U+1F602
2024-07-02,Mariam,😂,U+1F602
2024-07-02,Mariam,😂,U+1F602
2024-07-02,Mariam,😂,U+1F602
2024-07-02,Mariam,😅,U+1F605
2024-07-02,Mariam,😌,U+1F60C
2024-07-02,Mariam,:heart_suit:,U+2665
2024-07-02,Mariam,:heart_suit:,U+2665
2024-07-02,Mariam,😂,U+1F602
2024-07-02,Mariam,😂,U+1F602
2024-07-02,Mariam,😂,U+1F602
2024-07-02,Mariam,🥺,U+1F97A
2024-07-02,Mariam,😅,U+1F605
2024-07-02,Mariam,💛,U+1F49B
2024-07-02,Mariam,:heart_suit:,U+2665
2024-07-02,Rio,🥺,U+1F97A
2024-07-02,Rio,😂,U+1F602
2024-07-02,Rio,😳,U+1F633
2024-07-02,Rio,😶,U+1F636
2024-07-02,Rio,🌫,U+1F32B
2024-07-02,Rio,😌,U+1F60C
2024-07-02,Rio,😅,U+1F605
2024-07-02,Rio,:heart_suit:,U+2665
2024-07-02,Rio,💁,U+1F481
2024-07-02,Rio,🏻,U+1F3FB
2024-07-02,Rio,🙈,U+1F648
2024-07-02,Rio,🙈,U+1F648
2024-07-02,Rio,😳,U+1F633
2024-07-02,Rio,😳,U+1F633
2024-07-02,Rio,💛,U+1F49B
2024-07-02,Rio,🥺,U+1F97A
2024-07-02,Rio,🥺,U+1F97A
2024-07-02,Rio,🥺,U+1F97A
2024-07-02,Rio,😌,U+1F60C
2024-07-02,Rio,💛,U+1F49B
2024-07-02,Rio,✨,U+2728
2024-07-02,Rio,🚶,U+1F6B6
2024-07-02,Rio,😂,U+1F602
2024-07-02,Rio,😂,U+1F602
2024-07-03,Mariam,:face_holding_back_tears:,U+1F979
2024-07-03,Mariam,😭,U+1F62D
2024-07-03,Mariam,😭,U+1F62D
2024-07-03,Mariam,😅,U+1F605
2024-07-03,Mariam,🥲,U+1F972
2024-07-03,Mariam,:heart_hands:,U+1FAF6
2024-07-03,Mariam,🏼,U+1F3FC
2024-07-03,Mariam,:heart_suit:,U+2665
2024-07-03,Mariam,💛,U+1F49B
2024-07-03,Mariam,☀,U+2600
2024-07-03,Rio,🦐,U+1F990
2024-07-03,Rio,🦝,U+1F99D
2024-07-03,Rio,💛,U+1F49B
2024-07-03,Rio,🥲,U+1F972
2024-07-03,Rio,🦐,U+1F990
2024-07-03,Rio,🦝,U+1F99D
2024-07-03,Rio,💛,U+1F49B
2024-07-03,Rio,:smiling_face:,U+263A
2024-07-03,Rio,🥺,U+1F97A
2024-07-03,Rio,🥲,U+1F972
2024-07-03,Rio,🥰,U+1F970
2024-07-03,Rio,🌙,U+1F319
2024-07-04,Mariam,💛,U+1F49B
2024-07-04,Mariam,🤯,U+1F92F
2024-07-04,Mariam,🤯,U+1F92F
2024-07-04,Mariam,😂,U+1F602
2024-07-04,Mariam,😂,U+1F602
2024-07-04,Mariam,💛,U+1F49B
2024-07-04,Mariam,☀,U+2600
2024-07-04,Mariam,💛,U+1F49B
2024-07-04,Mariam,😌,U+1F60C
2024-07-04,Mariam,🙃,U+1F643
2024-07-04,Mariam,🙃,U+1F643
2024-07-04,Mariam,😭,U+1F62D
2024-07-04,Mariam,😭,U+1F62D
2024-07-04,Mariam,😭,U+1F62D
2024-07-04,Mariam,😊,U+1F60A
2024-07-04,Mariam,:heart_suit:,U+2665
2024-07-04,Rio,💛,U+1F49B
2024-07-04,Rio,🥺,U+1F97A
2024-07-04,Rio,🥺,U+1F97A
2024-07-04,Rio,🥺,U+1F97A
2024-07-04,Rio,😅,U+1F605
2024-07-04,Rio,✨,U+2728
2024-07-04,Rio,💛,U+1F49B
2024-07-04,Rio,💛,U+1F49B
2024-07-04,Rio,😅,U+1F605
2024-07-04,Rio,🤮,U+1F92E
2024-07-04,Rio,🤮,U+1F92E
2024-07-04,Rio,🤮,U+1F92E
2024-07-04,Rio,😭,U+1F62D
2024-07-04,Rio,:heart_hands:,U+1FAF6
2024-07-04,Rio,🏻,U+1F3FB
2024-07-07,Mariam,🥺,U+1F97A
2024-07-07,Mariam,💛,U+1F49B
2024-07-07,Rio,🥺,U+1F97A
2024-07-11,Mariam,😭,U+1F62D
2024-07-12,Mariam,😂,U+1F602
2024-07-12,Mariam,😂,U+1F602
2024-07-12,Rio,😂,U+1F602
2024-07-12,Rio,😂,U+1F602
2024-07-12,Rio,😳,U+1F633
2024-07-12,Rio,😳,U+1F633
2024-07-12,Rio,🌴,U+1F334
2024-07-14,Mariam,🥺,U+1F97A
2024-07-14,Mariam,🫂,U+1FAC2
2024-07-14,Mariam,💛,U+1F49B
2024-07-14,Mariam,💛,U+1F49B
2024-07-14,Mariam,☀,U+2600
2024-07-14,Mariam,🥰,U+1F970
2024-07-14,Rio,💛,U+1F49B
2024-07-14,Rio,🥰,U+1F970
2024-07-14,Rio,💛,U+1F49B
2024-07-14,Rio,🥰,U+1F970
2024-07-14,Rio,🥰,U+1F970
2024-07-14,Rio,🥰,U+1F970
2024-07-14,Rio,🥰,U+1F970
2024-07-14,Rio,🥰,U+1F970
2024-07-14,Rio,🥰,U+1F970
2024-07-14,Rio,🥲,U+1F972
2024-07-15,Mariam,😂,U+1F602
2024-07-15,Mariam,😂,U+1F602
2024-07-15,Mariam,😂,U+1F602
2024-07-15,Mariam,🥺,U+1F97A
2024-07-15,Mariam,😂,U+1F602
2024-07-15,Rio,💛,U+1F49B
2024-07-15,Rio,😂,U+1F602
2024-07-16,Mariam,😬,U+1F62C
2024-07-16,Mariam,😊,U+1F60A
2024-07-16,Mariam,:heart_suit:,U+2665
2024-07-16,Mariam,😂,U+1F602
2024-07-16,Mariam,😊,U+1F60A
2024-07-16,Mariam,🙃,U+1F643
2024-07-16,Mariam,😂,U+1F602
2024-07-16,Mariam,😂,U+1F602
2024-07-16,Mariam,😂,U+1F602
2024-07-16,Mariam,😂,U+1F602
2024-07-16,Rio,:heart_suit:,U+2665
2024-07-16,Rio,🥺,U+1F97A
2024-07-16,Rio,😍,U+1F60D
2024-07-16,Rio,😂,U+1F602
2024-07-17,Mariam,:heart_suit:,U+2665
2024-07-17,Rio,:heart_suit:,U+2665
2024-07-17,Rio,💛,U+1F49B
2024-07-18,Mariam,:heart_suit:,U+2665
2024-07-18,Mariam,:heart_suit:,U+2665
2024-07-18,Mariam,:heart_suit:,U+2665
2024-07-18,Mariam,🤭,U+1F92D
2024-07-18,Mariam,🤭,U+1F92D
2024-07-18,Mariam,😂,U+1F602
2024-07-18,Mariam,😂,U+1F602
2024-07-18,Mariam,😂,U+1F602
2024-07-18,Mariam,🥺,U+1F97A
2024-07-18,Mariam,🥺,U+1F97A
2024-07-18,Mariam,🥺,U+1F97A
2024-07-18,Mariam,:heart_suit:,U+2665
2024-07-18,Mariam,:heart_suit:,U+2665
2024-07-18,Mariam,😂,U+1F602
2024-07-18,Mariam,😂,U+1F602
2024-07-18,Mariam,🤭,U+1F92D
2024-07-18,Mariam,😬,U+1F62C
2024-07-18,Mariam,:heart_suit:,U+2665
