date,sender,emoji,unicode
2024-06-03,Mariam,😂,U+1F602
2024-06-03,Mariam,😂,U+1F602
2024-06-03,Mariam,💛,U+1F49B
2024-06-03,Mariam,💛,U+1F49B
2024-06-03,Mariam,😌,U+1F60C
2024-06-03,Mariam,😂,U+1F602
2024-06-03,Mariam,😂,U+1F602
2024-06-03,Mariam,😂,U+1F602
2024-06-03,Mariam,🥺,U+1F97A
2024-06-03,Mariam,🥰,U+1F970
2024-06-03,Mariam,💛,U+1F49B
2024-06-03,Mariam,💛,U+1F49B
2024-06-03,Mariam,💛,U+1F49B
2024-06-03,Rio,:smiling_face:,U+263A
2024-06-03,Rio,💛,U+1F49B
2024-06-03,Rio,😂,U+1F602
2024-06-03,Rio,:smiling_face:,U+263A
2024-06-03,Rio,:smiling_face:,U+263A
2024-06-03,Rio,😂,U+1F602
2024-06-03,Rio,😂,U+1F602
2024-06-03,Rio,😌,U+1F60C
2024-06-03,Rio,💛,U+1F49B
2024-06-03,Rio,😌,U+1F60C
2024-06-03,Rio,💛,U+1F49B
2024-06-03,Rio,💛,U+1F49B
2024-06-03,Rio,😂,U+1F602
2024-06-03,Rio,😌,U+1F60C
2024-06-03,Rio,💛,U+1F49B
2024-06-03,Rio,😌,U+1F60C
2024-06-03,Rio,:smiling_face:,U+263A
2024-06-03,Rio,💛,U+1F49B
2024-06-03,Rio,:melting_face:,U+1FAE0
2024-06-03,Rio,:melting_face:,U+1FAE0
2024-06-03,Rio,:melting_face:,U+1FAE0
2024-06-03,Rio,:melting_face:,U+1FAE0
2024-06-03,Rio,:melting_face:,U+1FAE0
2024-06-03,Rio,:melting_face:,U+1FAE0
2024-06-03,Rio,:melting_face:,U+1FAE0
2024-06-03,Rio,:melting_face:,U+1FAE0
2024-06-03,Rio,😂,U+1F602
2024-06-03,Rio,:melting_face:,U+1FAE0
2024-06-03,Rio,:melting_face:,U+1FAE0
2024-06-03,Rio,😌,U+1F60C
2024-06-03,Rio,💛,U+1F49B
2024-06-03,Rio,💛,U+1F49B
2024-06-03,Rio,💛,U+1F49B
2024-06-03,Rio,😌,U+1F60C
2024-06-04,Mariam,😌,U+1F60C
2024-06-04,Mariam,💛,U+1F49B
2024-06-04,Mariam,💛,U+1F49B
2024-06-04,Mariam,💛,U+1F49B
2024-06-04,Mariam,💛,U+1F49B
2024-06-04,Mariam,😂,U+1F602
2024-06-04,Mariam,😌,U+1F60C
2024-06-04,Mariam,💛,U+1F49B
2024-06-04,Mariam,😂,U+1F602
2024-06-04,Mariam,😂,U+1F602
2024-06-04,Mariam,😌,U+1F60C
2024-06-04,Mariam,😌,U+1F60C
2024-06-04,Mariam,🥲,U+1F972
2024-06-04,Mariam,🥺,U+1F97A
2024-06-04,Mariam,🥺,U+1F97A
2024-06-04,Mariam,🥺,U+1F97A
2024-06-04,Mariam,💛,U+1F49B
2024-06-04,Mariam,💛,U+1F49B
2024-06-04,Mariam,💛,U+1F49B
2024-06-04,Mariam,💛,U+1F49B
2024-06-04,Mariam,😌,U+1F60C
2024-06-04,Mariam,😂,U+1F602
2024-06-04,Mariam,😂,U+1F602
2024-06-04,Mariam,😂,U+1F602
2024-06-04,Mariam,💛,U+1F49B
2024-06-04,Mariam,💛,U+1F49B
2024-06-04,Mariam,💛,U+1F49B
2024-06-04,Mariam,😂,U+1F602
2024-06-04,Mariam,😂,U+1F602
2024-06-04,Mariam,😂,U+1F602
2024-06-04,Mariam,😂,U+1F602
2024-06-04,Mariam,🥺,U+1F97A
2024-06-04,Mariam,💛,U+1F49B
2024-06-04,Rio,:smiling_face:,U+263A
2024-06-04,Rio,😌,U+1F60C
2024-06-04,Rio,:smiling_face:,U+263A
2024-06-04,Rio,💛,U+1F49B
2024-06-04,Rio,🥺,U+1F97A
2024-06-04,Rio,🥺,U+1F97A
2024-06-04,Rio,🥺,U+1F97A
2024-06-04,Rio,🥺,U+1F97A
2024-06-04,Rio,💛,U+1F49B
2024-06-04,Rio,💛,U+1F49B
2024-06-04,Rio,💛,U+1F49B
2024-06-04,Rio,💛,U+1F49B
2024-06-04,Rio,💛,U+1F49B
2024-06-04,Rio,🥺,U+1F97A
2024-06-04,Rio,🥺,U+1F97A
2024-06-04,Rio,:melting_face:,U+1FAE0
2024-06-04,Rio,💛,U+1F49B
2024-06-04,Rio,🥺,U+1F97A
2024-06-04,Rio,😂,U+1F602
2024-06-04,Rio,😂,U+1F602
2024-06-04,Rio,😂,U+1F602
2024-06-04,Rio,😂,U+1F602
2024-06-04,Rio,😂,U+1F602
2024-06-04,Rio,😂,U+1F602
2024-06-04,Rio,😂,U+1F602
2024-06-04,Rio,😂,U+1F602
2024-06-04,Rio,😌,U+1F60C
2024-06-04,Rio,💛,U+1F49B
2024-06-04,Rio,😌,U+1F60C
2024-06-04,Rio,😌,U+1F60C
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,💛,U+1F49B
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,🥰,U+1F970
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,💛,U+1F49B
2024-06-05,Mariam,💛,U+1F49B
2024-06-05,Mariam,💛,U+1F49B
2024-06-05,Mariam,💛,U+1F49B
2024-06-05,Mariam,💛,U+1F49B
2024-06-05,Mariam,💛,U+1F49B
2024-06-05,Mariam,💛,U+1F49B
2024-06-05,Mariam,💛,U+1F49B
2024-06-05,Mariam,💛,U+1F49B
2024-06-05,Mariam,💛,U+1F49B
2024-06-05,Mariam,💛,U+1F49B
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,🥺,U+1F97A
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,🥰,U+1F970
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,💛,U+1F49B
2024-06-05,Mariam,🥰,U+1F970
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,🥺,U+1F97A
2024-06-05,Mariam,🥺,U+1F97A
2024-06-05,Mariam,🥺,U+1F97A
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😌,U+1F60C
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Mariam,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😌,U+1F60C
2024-06-05,Rio,😌,U+1F60C
2024-06-05,Rio,💛,U+1F49B
2024-06-05,Rio,💛,U+1F49B
2024-06-05,Rio,💛,U+1F49B
2024-06-05,Rio,💛,U+1F49B
2024-06-05,Rio,💛,U+1F49B
2024-06-05,Rio,💛,U+1F49B
2024-06-05,Rio,💛,U+1F49B
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,:smiling_face:,U+263A
2024-06-05,Rio,🥰,U+1F970
2024-06-05,Rio,:smiling_face:,U+263A
2024-06-05,Rio,😌,U+1F60C
2024-06-05,Rio,😌,U+1F60C
2024-06-05,Rio,:smiling_face:,U+263A
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😌,U+1F60C
2024-06-05,Rio,:melting_face:,U+1FAE0
2024-06-05,Rio,💛,U+1F49B
2024-06-05,Rio,💛,U+1F49B
2024-06-05,Rio,💛,U+1F49B
2024-06-05,Rio,:smiling_face:,U+263A
2024-06-05,Rio,:smiling_face:,U+263A
2024-06-05,Rio,😌,U+1F60C
2024-06-05,Rio,😌,U+1F60C
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,😂,U+1F602
2024-06-05,Rio,💛,U+1F49B
2024-06-05,Rio,💛,U+1F49B
2024-06-05,Rio,💛,U+1F49B
2024-06-06,Mariam,💛,U+1F49B
2024-06-06,Mariam,💛,U+1F49B
2024-06-06,Mariam,🥰,U+1F970
2024-06-06,Mariam,🥺,U+1F97A
2024-06-06,Mariam,💛,U+1F49B
2024-06-06,Mariam,:smiling_face:,U+263A
2024-06-06,Mariam,:smiling_face:,U+263A
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,🥺,U+1F97A
2024-06-06,Mariam,🥺,U+1F97A
2024-06-06,Mariam,😌,U+1F60C
2024-06-06,Mariam,😌,U+1F60C
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,🥰,U+1F970
2024-06-06,Mariam,😌,U+1F60C
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😌,U+1F60C
2024-06-06,Mariam,😌,U+1F60C
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,🥰,U+1F970
2024-06-06,Mariam,😌,U+1F60C
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,💛,U+1F49B
2024-06-06,Mariam,💛,U+1F49B
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,🥰,U+1F970
2024-06-06,Mariam,🥰,U+1F970
2024-06-06,Mariam,🥰,U+1F970
2024-06-06,Mariam,😌,U+1F60C
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😌,U+1F60C
2024-06-06,Mariam,😌,U+1F60C
2024-06-06,Mariam,💛,U+1F49B
2024-06-06,Mariam,💛,U+1F49B
2024-06-06,Mariam,💛,U+1F49B
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😂,U+1F602
2024-06-06,Mariam,😌,U+1F60C
2024-06-06,Mariam,💛,U+1F49B
2024-06-06,Mariam,🥰,U+1F970
2024-06-06,Rio,🥰,U+1F970
2024-06-06,Rio,🥰,U+1F970
2024-06-06,Rio,:smiling_face:,U+263A
2024-06-06,Rio,:smiling_face:,U+263A
2024-06-06,Rio,😌,U+1F60C
2024-06-06,Rio,:smiling_face:,U+263A
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,🥺,U+1F97A
2024-06-06,Rio,:smiling_face:,U+263A
2024-06-06,Rio,🥺,U+1F97A
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😌,U+1F60C
2024-06-06,Rio,😌,U+1F60C
2024-06-06,Rio,🥰,U+1F970
2024-06-06,Rio,💛,U+1F49B
2024-06-06,Rio,💛,U+1F49B
2024-06-06,Rio,😌,U+1F60C
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,:melting_face:,U+1FAE0
2024-06-06,Rio,:melting_face:,U+1FAE0
2024-06-06,Rio,:smiling_face:,U+263A
2024-06-06,Rio,😌,U+1F60C
2024-06-06,Rio,😌,U+1F60C
2024-06-06,Rio,🥰,U+1F970
2024-06-06,Rio,🥰,U+1F970
2024-06-06,Rio,💛,U+1F49B
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😌,U+1F60C
2024-06-06,Rio,😌,U+1F60C
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😌,U+1F60C
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😌,U+1F60C
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,😂,U+1F602
2024-06-06,Rio,:melting_face:,U+1FAE0
2024-06-07,Mariam,💛,U+1F49B
2024-06-07,Mariam,💛,U+1F49B
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,:smiling_face:,U+263A
2024-06-07,Mariam,💛,U+1F49B
2024-06-07,Mariam,💛,U+1F49B
2024-06-07,Mariam,💛,U+1F49B
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,💛,U+1F49B
2024-06-07,Mariam,:smiling_face:,U+263A
2024-06-07,Mariam,😌,U+1F60C
2024-06-07,Mariam,💛,U+1F49B
2024-06-07,Mariam,💛,U+1F49B
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,💛,U+1F49B
2024-06-07,Mariam,💛,U+1F49B
2024-06-07,Mariam,💛,U+1F49B
2024-06-07,Mariam,💛,U+1F49B
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,🥺,U+1F97A
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😌,U+1F60C
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😌,U+1F60C
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Mariam,😂,U+1F602
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,😂,U+1F602
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,🥺,U+1F97A
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,:melting_face:,U+1FAE0
2024-06-07,Rio,:melting_face:,U+1FAE0
2024-06-07,Rio,😌,U+1F60C
2024-06-07,Rio,😌,U+1F60C
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,💛,U+1F49B
2024-06-07,Rio,🥺,U+1F97A
2024-06-07,Rio,😌,U+1F60C
2024-06-07,Rio,😌,U+1F60C
2024-06-07,Rio,:smiling_face:,U+263A
2024-06-07,Rio,:smiling_face:,U+263A
2024-06-08,Mariam,😂,U+1F602
2024-06-08,Mariam,😂,U+1F602
2024-06-08,Mariam,💛,U+1F49B
2024-06-08,Mariam,💛,U+1F49B
2024-06-08,Mariam,💛,U+1F49B
2024-06-08,Mariam,💛,U+1F49B
2024-06-08,Mariam,😂,U+1F602
2024-06-08,Mariam,😂,U+1F602
2024-06-08,Mariam,😂,U+1F602
2024-06-08,Mariam,:smiling_face:,U+263A
2024-06-08,Mariam,😂,U+1F602
2024-06-08,Mariam,💛,U+1F49B
2024-06-08,Mariam,💛,U+1F49B
2024-06-08,Mariam,:smiling_face:,U+263A
2024-06-08,Mariam,😂,U+1F602
2024-06-08,Mariam,😂,U+1F602
2024-06-08,Rio,:smiling_face:,U+263A
2024-06-08,Rio,😌,U+1F60C
2024-06-08,Rio,:melting_face:,U+1FAE0
2024-06-08,Rio,:melting_face:,U+1FAE0
2024-06-08,Rio,:melting_face:,U+1FAE0
2024-06-08,Rio,:smiling_face:,U+263A
2024-06-08,Rio,💛,U+1F49B
2024-06-08,Rio,:smiling_face:,U+263A
2024-06-08,Rio,💛,U+1F49B
2024-06-08,Rio,😌,U+1F60C
2024-06-08,Rio,😂,U+1F602
2024-06-08,Rio,💛,U+1F49B
2024-06-08,Rio,😂,U+1F602
2024-06-08,Rio,:smiling_face:,U+263A
2024-06-08,Rio,🥺,U+1F97A
2024-06-08,Rio,😌,U+1F60C
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😌,U+1F60C
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,😌,U+1F60C
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,😌,U+1F60C
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,:smiling_face:,U+263A
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,:smiling_face:,U+263A
2024-06-09,Mariam,:smiling_face:,U+263A
2024-06-09,Mariam,😌,U+1F60C
2024-06-09,Mariam,:smiling_face:,U+263A
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😌,U+1F60C
2024-06-09,Mariam,🥰,U+1F970
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,😂,U+1F602
2024-06-09,Mariam,🥰,U+1F970
2024-06-09,Mariam,😌,U+1F60C
2024-06-09,Mariam,🥰,U+1F970
2024-06-09,Mariam,💛,U+1F49B
2024-06-09,Rio,💛,U+1F49B
2024-06-09,Rio,💛,U+1F49B
2024-06-09,Rio,💛,U+1F49B
2024-06-09,Rio,🥰,U+1F970
2024-06-09,Rio,💛,U+1F49B
2024-06-09,Rio,:smiling_face:,U+263A
2024-06-09,Rio,:smiling_face:,U+263A
2024-06-09,Rio,💛,U+1F49B
2024-06-09,Rio,😌,U+1F60C
2024-06-09,Rio,🥺,U+1F97A
2024-06-09,Rio,🥺,U+1F97A
2024-06-09,Rio,💛,U+1F49B
2024-06-09,Rio,💛,U+1F49B
2024-06-09,Rio,💛,U+1F49B
2024-06-09,Rio,💛,U+1F49B
2024-06-09,Rio,💛,U+1F49B
2024-06-09,Rio,💛,U+1F49B
2024-06-09,Rio,💛,U+1F49B
2024-06-09,Rio,💛,U+1F49B
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,:smiling_face:,U+263A
2024-06-09,Rio,😌,U+1F60C
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,:smiling_face:,U+263A
2024-06-09,Rio,💛,U+1F49B
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,😌,U+1F60C
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,:smiling_face:,U+263A
2024-06-09,Rio,🥰,U+1F970
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,:smiling_face:,U+263A
2024-06-09,Rio,🥰,U+1F970
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,😂,U+1F602
2024-06-09,Rio,😌,U+1F60C
2024-06-09,Rio,💛,U+1F49B
2024-06-09,Rio,:smiling_face:,U+263A
2024-06-10,Mariam,💛,U+1F49B
2024-06-10,Mariam,:smiling_face:,U+263A
2024-06-10,Mariam,:smiling_face:,U+263A
2024-06-10,Mariam,💛,U+1F49B
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,💛,U+1F49B
2024-06-10,Mariam,💛,U+1F49B
2024-06-10,Mariam,💛,U+1F49B
2024-06-10,Mariam,💛,U+1F49B
2024-06-10,Mariam,💛,U+1F49B
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,🥺,U+1F97A
2024-06-10,Mariam,😌,U+1F60C
2024-06-10,Mariam,😌,U+1F60C
2024-06-10,Mariam,😌,U+1F60C
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,:heart_suit:,U+2665
2024-06-10,Mariam,💛,U+1F49B
2024-06-10,Mariam,💛,U+1F49B
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,💛,U+1F49B
2024-06-10,Mariam,💛,U+1F49B
2024-06-10,Mariam,🥰,U+1F970
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,🥺,U+1F97A
2024-06-10,Mariam,🥺,U+1F97A
2024-06-10,Mariam,😌,U+1F60C
2024-06-10,Mariam,🥰,U+1F970
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,🥰,U+1F970
2024-06-10,Mariam,🥰,U+1F970
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
2024-06-10,Mariam,😂,U+1F602
